"REF_DATE","GEO","DGUID","Age","Sex","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010/2011","Nova Scotia","2016A000212","19 years","Females","Number","223","units ","0","v66461985","4.18.3","207","","","","0"
"2010/2011","Nova Scotia","2016A000212","20 years","Total, sex","Number","223","units ","0","v66461986","4.19.1","219","","","","0"
"2010/2011","Nova Scotia","2016A000212","20 years","Males","Number","223","units ","0","v66461987","4.19.2","114","","","","0"
"2010/2011","Nova Scotia","2016A000212","20 years","Females","Number","223","units ","0","v66461988","4.19.3","108","","","","0"
"2010/2011","Nova Scotia","2016A000212","21 years and over","Total, sex","Number","223","units ","0","v66461989","4.20.1","489","","","","0"
"2010/2011","Nova Scotia","2016A000212","21 years and over","Males","Number","223","units ","0","v66461990","4.20.2","180","","","","0"
"2010/2011","Nova Scotia","2016A000212","21 years and over","Females","Number","223","units ","0","v66461991","4.20.3","309","","","","0"
"2010/2011","New Brunswick","2016A000213","Total, age","Total, sex","Number","223","units ","0","v66461992","5.1.1","104421","","","","0"
"2010/2011","New Brunswick","2016A000213","Total, age","Males","Number","223","units ","0","v66461993","5.1.2","53589","","","","0"
"2010/2011","New Brunswick","2016A000213","Total, age","Females","Number","223","units ","0","v66461994","5.1.3","50832","","","","0"
"2010/2011","New Brunswick","2016A000213","4 years","Total, sex","Number","223","units ","0","v66461998","5.3.1","1530","","","","0"
"2010/2011","New Brunswick","2016A000213","4 years","Males","Number","223","units ","0","v66461999","5.3.2","750","","","","0"
"2010/2011","New Brunswick","2016A000213","4 years","Females","Number","223","units ","0","v66462000","5.3.3","780","","","","0"
"2010/2011","New Brunswick","2016A000213","5 years","Total, sex","Number","223","units ","0","v66462001","5.4.1","6894","","","","0"
"2010/2011","New Brunswick","2016A000213","5 years","Males","Number","223","units ","0","v66462002","5.4.2","3483","","","","0"
"2010/2011","New Brunswick","2016A000213","5 years","Females","Number","223","units ","0","v66462003","5.4.3","3414","","","","0"
"2010/2011","New Brunswick","2016A000213","6 years","Total, sex","Number","223","units ","0","v66462004","5.5.1","7056","","","","0"
"2010/2011","New Brunswick","2016A000213","6 years","Males","Number","223","units ","0","v66462005","5.5.2","3603","","","","0"
"2010/2011","New Brunswick","2016A000213","6 years","Females","Number","223","units ","0","v66462006","5.5.3","3453","","","","0"
"2010/2011","New Brunswick","2016A000213","7 years","Total, sex","Number","223","units ","0","v66462007","5.6.1","7170","","","","0"
"2010/2011","New Brunswick","2016A000213","7 years","Males","Number","223","units ","0","v66462008","5.6.2","3621","","","","0"
"2010/2011","New Brunswick","2016A000213","7 years","Females","Number","223","units ","0","v66462009","5.6.3","3549","","","","0"
"2010/2011","New Brunswick","2016A000213","8 years","Total, sex","Number","223","units ","0","v66462010","5.7.1","7134","","","","0"
"2010/2011","New Brunswick","2016A000213","8 years","Males","Number","223","units ","0","v66462011","5.7.2","3615","","","","0"
"2010/2011","New Brunswick","2016A000213","8 years","Females","Number","223","units ","0","v66462012","5.7.3","3519","","","","0"
"2010/2011","New Brunswick","2016A000213","9 years","Total, sex","Number","223","units ","0","v66462013","5.8.1","7179","","","","0"
"2010/2011","New Brunswick","2016A000213","9 years","Males","Number","223","units ","0","v66462014","5.8.2","3642","","","","0"
"2010/2011","New Brunswick","2016A000213","9 years","Females","Number","223","units ","0","v66462015","5.8.3","3537","","","","0"
"2010/2011","New Brunswick","2016A000213","10 years","Total, sex","Number","223","units ","0","v66462016","5.9.1","7731","","","","0"
"2010/2011","New Brunswick","2016A000213","10 years","Males","Number","223","units ","0","v66462017","5.9.2","3939","","","","0"
"2010/2011","New Brunswick","2016A000213","10 years","Females","Number","223","units ","0","v66462018","5.9.3","3792","","","","0"
"2010/2011","New Brunswick","2016A000213","11 years","Total, sex","Number","223","units ","0","v66462019","5.10.1","7659","","","","0"
"2010/2011","New Brunswick","2016A000213","11 years","Males","Number","223","units ","0","v66462020","5.10.2","3921","","","","0"
"2010/2011","New Brunswick","2016A000213","11 years","Females","Number","223","units ","0","v66462021","5.10.3","3735","","","","0"
"2010/2011","New Brunswick","2016A000213","12 years","Total, sex","Number","223","units ","0","v66462022","5.11.1","8124","","","","0"
"2010/2011","New Brunswick","2016A000213","12 years","Males","Number","223","units ","0","v66462023","5.11.2","4176","","","","0"
"2010/2011","New Brunswick","2016A000213","12 years","Females","Number","223","units ","0","v66462024","5.11.3","3948","","","","0"
"2010/2011","New Brunswick","2016A000213","13 years","Total, sex","Number","223","units ","0","v66462025","5.12.1","8055","","","","0"
"2010/2011","New Brunswick","2016A000213","13 years","Males","Number","223","units ","0","v66462026","5.12.2","4176","","","","0"
"2010/2011","New Brunswick","2016A000213","13 years","Females","Number","223","units ","0","v66462027","5.12.3","3876","","","","0"
"2010/2011","New Brunswick","2016A000213","14 years","Total, sex","Number","223","units ","0","v66462028","5.13.1","8280","","","","0"
"2010/2011","New Brunswick","2016A000213","14 years","Males","Number","223","units ","0","v66462029","5.13.2","4248","","","","0"
"2010/2011","New Brunswick","2016A000213","14 years","Females","Number","223","units ","0","v66462030","5.13.3","4032","","","","0"
"2010/2011","New Brunswick","2016A000213","15 years","Total, sex","Number","223","units ","0","v66462031","5.14.1","8631","","","","0"
"2010/2011","New Brunswick","2016A000213","15 years","Males","Number","223","units ","0","v66462032","5.14.2","4446","","","","0"
"2010/2011","New Brunswick","2016A000213","15 years","Females","Number","223","units ","0","v66462033","5.14.3","4188","","","","0"
"2010/2011","New Brunswick","2016A000213","16 years","Total, sex","Number","223","units ","0","v66462034","5.15.1","8943","","","","0"
"2010/2011","New Brunswick","2016A000213","16 years","Males","Number","223","units ","0","v66462035","5.15.2","4506","","","","0"
"2010/2011","New Brunswick","2016A000213","16 years","Females","Number","223","units ","0","v66462036","5.15.3","4437","","","","0"
"2010/2011","New Brunswick","2016A000213","17 years","Total, sex","Number","223","units ","0","v66462037","5.16.1","7401","","","","0"
"2010/2011","New Brunswick","2016A000213","17 years","Males","Number","223","units ","0","v66462038","5.16.2","3912","","","","0"
"2010/2011","New Brunswick","2016A000213","17 years","Females","Number","223","units ","0","v66462039","5.16.3","3486","","","","0"
"2010/2011","New Brunswick","2016A000213","18 years","Total, sex","Number","223","units ","0","v66462040","5.17.1","1905","","","","0"
"2010/2011","New Brunswick","2016A000213","18 years","Males","Number","223","units ","0","v66462041","5.17.2","1122","","","","0"
"2010/2011","New Brunswick","2016A000213","18 years","Females","Number","223","units ","0","v66462042","5.17.3","780","","","","0"
"2010/2011","New Brunswick","2016A000213","19 years","Total, sex","Number","223","units ","0","v66462043","5.18.1","513","","","","0"
"2010/2011","New Brunswick","2016A000213","19 years","Males","Number","223","units ","0","v66462044","5.18.2","309","","","","0"
"2010/2011","New Brunswick","2016A000213","19 years","Females","Number","223","units ","0","v66462045","5.18.3","207","","","","0"
"2010/2011","New Brunswick","2016A000213","20 years","Total, sex","Number","223","units ","0","v66462046","5.19.1","144","","","","0"
"2010/2011","New Brunswick","2016A000213","20 years","Males","Number","223","units ","0","v66462047","5.19.2","84","","","","0"
"2010/2011","New Brunswick","2016A000213","20 years","Females","Number","223","units ","0","v66462048","5.19.3","60","","","","0"
"2010/2011","New Brunswick","2016A000213","21 years and over","Total, sex","Number","223","units ","0","v66462049","5.20.1","72","","","","0"
"2010/2011","New Brunswick","2016A000213","21 years and over","Males","Number","223","units ","0","v66462050","5.20.2","30","","","","0"
"2010/2011","New Brunswick","2016A000213","21 years and over","Females","Number","223","units ","0","v66462051","5.20.3","39","","","","0"
"2010/2011","Quebec","2016A000224","Total, age","Total, sex","Number","223","units ","0","v66462052","6.1.1","869181","","","","0"
"2010/2011","Quebec","2016A000224","Total, age","Males","Number","223","units ","0","v66462053","6.1.2","447291","","","","0"
"2010/2011","Quebec","2016A000224","Total, age","Females","Number","223","units ","0","v66462054","6.1.3","421890","","","","0"
"2010/2011","Quebec","2016A000224","Less than 4 years","Total, sex","Number","223","units ","0","v109758655","6.2.1","0","","","","0"
"2010/2011","Quebec","2016A000224","Less than 4 years","Males","Number","223","units ","0","v109758656","6.2.2","0","","","","0"
"2010/2011","Quebec","2016A000224","Less than 4 years","Females","Number","223","units ","0","v109758657","6.2.3","0","","","","0"
"2010/2011","Quebec","2016A000224","4 years","Total, sex","Number","223","units ","0","v66462058","6.3.1","17145","","","","0"
"2010/2011","Quebec","2016A000224","4 years","Males","Number","223","units ","0","v66462059","6.3.2","8748","","","","0"
"2010/2011","Quebec","2016A000224","4 years","Females","Number","223","units ","0","v66462060","6.3.3","8397","","","","0"
"2010/2011","Quebec","2016A000224","5 years","Total, sex","Number","223","units ","0","v66462061","6.4.1","71184","","","","0"
"2010/2011","Quebec","2016A000224","5 years","Males","Number","223","units ","0","v66462062","6.4.2","36498","","","","0"
"2010/2011","Quebec","2016A000224","5 years","Females","Number","223","units ","0","v66462063","6.4.3","34683","","","","0"
"2010/2011","Quebec","2016A000224","6 years","Total, sex","Number","223","units ","0","v66462064","6.5.1","70374","","","","0"
"2010/2011","Quebec","2016A000224","6 years","Males","Number","223","units ","0","v66462065","6.5.2","35949","","","","0"
"2010/2011","Quebec","2016A000224","6 years","Females","Number","223","units ","0","v66462066","6.5.3","34425","","","","0"
"2010/2011","Quebec","2016A000224","7 years","Total, sex","Number","223","units ","0","v66462067","6.6.1","69834","","","","0"
"2010/2011","Quebec","2016A000224","7 years","Males","Number","223","units ","0","v66462068","6.6.2","35643","","","","0"
"2010/2011","Quebec","2016A000224","7 years","Females","Number","223","units ","0","v66462069","6.6.3","34191","","","","0"
"2010/2011","Quebec","2016A000224","8 years","Total, sex","Number","223","units ","0","v66462070","6.7.1","69924","","","","0"
"2010/2011","Quebec","2016A000224","8 years","Males","Number","223","units ","0","v66462071","6.7.2","35985","","","","0"
"2010/2011","Quebec","2016A000224","8 years","Females","Number","223","units ","0","v66462072","6.7.3","33936","","","","0"
"2010/2011","Quebec","2016A000224","9 years","Total, sex","Number","223","units ","0","v66462073","6.8.1","70182","","","","0"
"2010/2011","Quebec","2016A000224","9 years","Males","Number","223","units ","0","v66462074","6.8.2","35970","","","","0"
"2010/2011","Quebec","2016A000224","9 years","Females","Number","223","units ","0","v66462075","6.8.3","34212","","","","0"
"2010/2011","Quebec","2016A000224","10 years","Total, sex","Number","223","units ","0","v66462076","6.9.1","70545","","","","0"
"2010/2011","Quebec","2016A000224","10 years","Males","Number","223","units ","0","v66462077","6.9.2","36183","","","","0"
"2010/2011","Quebec","2016A000224","10 years","Females","Number","223","units ","0","v66462078","6.9.3","34362","","","","0"
"2010/2011","Quebec","2016A000224","11 years","Total, sex","Number","223","units ","0","v66462079","6.10.1","70953","","","","0"
"2010/2011","Quebec","2016A000224","11 years","Males","Number","223","units ","0","v66462080","6.10.2","36231","","","","0"
"2010/2011","Quebec","2016A000224","11 years","Females","Number","223","units ","0","v66462081","6.10.3","34725","","","","0"
"2010/2011","Quebec","2016A000224","12 years","Total, sex","Number","223","units ","0","v66462082","6.11.1","61701","","","","0"
"2010/2011","Quebec","2016A000224","12 years","Males","Number","223","units ","0","v66462083","6.11.2","31764","","","","0"
"2010/2011","Quebec","2016A000224","12 years","Females","Number","223","units ","0","v66462084","6.11.3","29934","","","","0"
"2010/2011","Quebec","2016A000224","13 years","Total, sex","Number","223","units ","0","v66462085","6.12.1","65430","","","","0"
"2010/2011","Quebec","2016A000224","13 years","Males","Number","223","units ","0","v66462086","6.12.2","33894","","","","0"
"2010/2011","Quebec","2016A000224","13 years","Females","Number","223","units ","0","v66462087","6.12.3","31536","","","","0"
"2010/2011","Quebec","2016A000224","14 years","Total, sex","Number","223","units ","0","v66462088","6.13.1","69513","","","","0"
